image,url,label,url_length,num_dots,has_ip,has_https,has_at_symbol,has_shortener,subdomain_length,is_brand_mismatch
benign_957.png,"957    https://www.egy.best
Name: url, dtype: object",0,52,2,False,True,False,False,0,False
benign_9570.png,"9570    https://www.en.wikipedia.org/wiki/Saint_Denis_...
Name: url, dtype: object",0,82,6,False,True,False,False,0,False
benign_95700.png,"95700    https://www.aalatimes.com/2011/10/03/dr-bruce-...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95701.png,"95701    https://www.aamontreal.com/
Name: url, dtype: object",0,61,2,False,True,False,False,0,False
benign_95702.png,"95702    https://www.aanos.org/
Name: url, dtype: object",0,56,2,False,True,False,False,0,False
benign_95703.png,"95703    https://www.aaopt.org/
Name: url, dtype: object",0,56,2,False,True,False,False,0,False
benign_95704.png,"95704    https://www.aapexshow.com/
Name: url, dtype: object",0,60,2,False,True,False,False,0,False
benign_95705.png,"95705    https://www.aapptec.com/
Name: url, dtype: object",0,58,2,False,True,False,False,0,False
benign_95706.png,"95706    https://www.aapsm.org/members.html
Name: url, dtype: object",0,68,3,False,True,False,False,0,False
benign_95707.png,"95707    https://www.aar.com.au/experts/search.asp?alpha=D
Name: url, dtype: object",0,83,4,False,True,False,False,0,False
benign_95708.png,"95708    https://www.aar.com.au/privacy/general/cv.asp?...
Name: url, dtype: object",0,83,7,False,True,False,False,0,False
benign_95709.png,"95709    https://www.aardvarc.org/awards.shtml
Name: url, dtype: object",0,71,3,False,True,False,False,0,False
benign_9571.png,"9571    https://www.en.wikipedia.org/wiki/Saint_James_...
Name: url, dtype: object",0,82,6,False,True,False,False,0,False
benign_95710.png,"95710    https://www.aardvark.co.za/search/directory.ph...
Name: url, dtype: object",0,83,7,False,True,False,False,0,False
benign_95711.png,"95711    https://www.aardvarkartworks.com/
Name: url, dtype: object",0,67,2,False,True,False,False,0,False
benign_95712.png,"95712    https://www.aardwolf.com/wiki/index.php/Area/S...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95713.png,"95713    https://www.aaretroleague.com/1960_box_scores_...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95714.png,"95714    https://www.aaretroleague.com/1962_transaction...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95715.png,"95715    https://www.aaretroleague.com/box_score_of_the...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95716.png,"95716    https://www.aaretroleague.com/no_hitters.htm
Name: url, dtype: object",0,78,3,False,True,False,False,0,False
benign_95717.png,"95717    https://www.aarexindia.com/
Name: url, dtype: object",0,61,2,False,True,False,False,0,False
benign_95718.png,"95718    https://www.aarg.com.au/military.htm
Name: url, dtype: object",0,70,4,False,True,False,False,0,False
benign_95719.png,"95719    https://www.aarinfantasy.com/reviews/manga-rev...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_9572.png,"9572    https://www.en.wikipedia.org/wiki/Saint_Joseph...
Name: url, dtype: object",0,82,6,False,True,False,False,0,False
benign_95720.png,"95720    https://www.aarkstore.com/reports/Bombardier-I...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95721.png,"95721    https://www.aarkstore.com/reports/Suncor-Energ...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95722.png,"95722    https://www.aaroads.com/blog/category/places/n...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95723.png,"95723    https://www.aaroads.com/california/
Name: url, dtype: object",0,69,2,False,True,False,False,0,False
benign_95724.png,"95724    https://www.aaroads.com/california/ca-024.html
Name: url, dtype: object",0,80,3,False,True,False,False,0,False
benign_95725.png,"95725    https://www.aaroads.com/california/ca-041.html
Name: url, dtype: object",0,80,3,False,True,False,False,0,False
benign_95726.png,"95726    https://www.aaroads.com/california/ca-071.html
Name: url, dtype: object",0,80,3,False,True,False,False,0,False
benign_95727.png,"95727    https://www.aaroads.com/california/ca-076.html
Name: url, dtype: object",0,80,3,False,True,False,False,0,False
benign_95728.png,"95728    https://www.aaroads.com/california/ca-090.html
Name: url, dtype: object",0,80,3,False,True,False,False,0,False
benign_95729.png,"95729    https://www.aaroads.com/california/ca-123.html
Name: url, dtype: object",0,80,3,False,True,False,False,0,False
benign_9573.png,"9573    https://www.en.wikipedia.org/wiki/Saint_Mary's...
Name: url, dtype: object",0,82,6,False,True,False,False,0,False
benign_95730.png,"95730    https://www.aaroads.com/california/ca-160.html
Name: url, dtype: object",0,80,3,False,True,False,False,0,False
benign_95731.png,"95731    https://www.aaroads.com/california/ca-185.html
Name: url, dtype: object",0,80,3,False,True,False,False,0,False
benign_95732.png,"95732    https://www.aaroads.com/california/ca-259.html
Name: url, dtype: object",0,80,3,False,True,False,False,0,False
benign_95733.png,"95733    https://www.aaroads.com/california/ca-260.html
Name: url, dtype: object",0,80,3,False,True,False,False,0,False
benign_95734.png,"95734    https://www.aaroads.com/california/i-040_ca.html
Name: url, dtype: object",0,82,3,False,True,False,False,0,False
benign_95735.png,"95735    https://www.aaroads.com/california/i-080_ca.html
Name: url, dtype: object",0,82,3,False,True,False,False,0,False
benign_95736.png,"95736    https://www.aaroads.com/california/i-080ef_ca....
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95737.png,"95737    https://www.aaroads.com/california/i-580_ca.html
Name: url, dtype: object",0,82,3,False,True,False,False,0,False
benign_95738.png,"95738    https://www.aaroads.com/california/i-580wc_ca....
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95739.png,"95739    https://www.aaroads.com/california/i-880_ca.html
Name: url, dtype: object",0,82,3,False,True,False,False,0,False
benign_9574.png,"9574    https://www.en.wikipedia.org/wiki/Sainte-Anne_...
Name: url, dtype: object",0,82,6,False,True,False,False,0,False
benign_95740.png,"95740    https://www.aaroads.com/california/i-880nc_ca....
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95741.png,"95741    https://www.aaroads.com/california/i-980_ca.html
Name: url, dtype: object",0,82,3,False,True,False,False,0,False
benign_95742.png,"95742    https://www.aaroads.com/california/us-050_ca.html
Name: url, dtype: object",0,83,3,False,True,False,False,0,False
benign_95743.png,"95743    https://www.aaroads.com/delaware/us-040.htm
Name: url, dtype: object",0,77,3,False,True,False,False,0,False
benign_95744.png,"95744    https://www.aaroads.com/guide.php?page=i0070md
Name: url, dtype: object",0,80,3,False,True,False,False,0,False
benign_95745.png,"95745    https://www.aaroads.com/guide.php?page=i0235ia
Name: url, dtype: object",0,80,3,False,True,False,False,0,False
benign_95746.png,"95746    https://www.aaroads.com/guide.php?page=u0089az
Name: url, dtype: object",0,80,3,False,True,False,False,0,False
benign_95747.png,"95747    https://www.aaroads.com/high-priority/corr04.html
Name: url, dtype: object",0,83,3,False,True,False,False,0,False
benign_95748.png,"95748    https://www.aaroads.com/high-priority/corr10.html
Name: url, dtype: object",0,83,3,False,True,False,False,0,False
benign_95749.png,"95749    https://www.aaroads.com/high-priority/corr17.html
Name: url, dtype: object",0,83,3,False,True,False,False,0,False
benign_9575.png,"9575    https://www.en.wikipedia.org/wiki/Sainte-Genev...
Name: url, dtype: object",0,82,6,False,True,False,False,0,False
benign_95750.png,"95750    https://www.aaroads.com/high-priority/corr31.html
Name: url, dtype: object",0,83,3,False,True,False,False,0,False
benign_95751.png,"95751    https://www.aaroads.com/high-priority/nhslegis...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95752.png,"95752    https://www.aaroads.com/northeast/i-076a_pa.html
Name: url, dtype: object",0,82,3,False,True,False,False,0,False
benign_95753.png,"95753    https://www.aaroads.com/northeast/i-380_pa.html
Name: url, dtype: object",0,81,3,False,True,False,False,0,False
benign_95754.png,"95754    https://www.aaroads.com/northeast/pa-043.html
Name: url, dtype: object",0,79,3,False,True,False,False,0,False
benign_95755.png,"95755    https://www.aaroads.com/west/i-070_co.html
Name: url, dtype: object",0,76,3,False,True,False,False,0,False
benign_95756.png,"95756    https://www.aaronalper.com/interviews/melora.html
Name: url, dtype: object",0,83,3,False,True,False,False,0,False
benign_95757.png,"95757    https://www.aaronegroup.com/
Name: url, dtype: object",0,62,2,False,True,False,False,0,False
benign_95758.png,"95758    https://www.aaronkllc.com/Aaronkllc/Home.html
Name: url, dtype: object",0,79,3,False,True,False,False,0,False
benign_95759.png,"95759    https://www.aaronsw.com/2002/fleep/
Name: url, dtype: object",0,69,2,False,True,False,False,0,False
benign_9576.png,"9576    https://www.en.wikipedia.org/wiki/Sainte-Marie...
Name: url, dtype: object",0,82,6,False,True,False,False,0,False
benign_95760.png,"95760    https://www.aarp.org/health/
Name: url, dtype: object",0,62,2,False,True,False,False,0,False
benign_95761.png,"95761    https://www.aarp.org/work/
Name: url, dtype: object",0,60,2,False,True,False,False,0,False
benign_95762.png,"95762    https://www.aasbea.com/portal/
Name: url, dtype: object",0,64,2,False,True,False,False,0,False
benign_95763.png,"95763    https://www.aashtojournal.org/Pages/101510amtr...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95764.png,"95764    https://www.aasr.co.za/
Name: url, dtype: object",0,57,3,False,True,False,False,0,False
benign_95765.png,"95765    https://www.aasrvalleyofjax.org/other_masonic_...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95766.png,"95766    https://www.aasteel.com/plates.html
Name: url, dtype: object",0,69,3,False,True,False,False,0,False
benign_95767.png,"95767    https://www.aav.org/resources/?content=vetColl...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95768.png,"95768    https://www.ab-adp.org.uk/
Name: url, dtype: object",0,60,3,False,True,False,False,0,False
benign_95769.png,"95769    https://www.abaa.org/books/248706775.html
Name: url, dtype: object",0,75,3,False,True,False,False,0,False
benign_9577.png,"9577    https://www.en.wikipedia.org/wiki/Saints_%26_S...
Name: url, dtype: object",0,82,6,False,True,False,False,0,False
benign_95770.png,"95770    https://www.abaa.org/books/304843015.html
Name: url, dtype: object",0,75,3,False,True,False,False,0,False
benign_95771.png,"95771    https://www.abaa.org/books/355902263.html
Name: url, dtype: object",0,75,3,False,True,False,False,0,False
benign_95772.png,"95772    https://www.abaa.org/books/87030684.html
Name: url, dtype: object",0,74,3,False,True,False,False,0,False
benign_95773.png,"95773    https://www.ababmx.com/index.php?page=default/...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95774.png,"95774    https://www.ababmx.com/index.php?page=default/...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95775.png,"95775    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95776.png,"95776    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95777.png,"95777    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95778.png,"95778    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95779.png,"95779    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_9578.png,"9578    https://www.en.wikipedia.org/wiki/Saints_and_S...
Name: url, dtype: object",0,82,6,False,True,False,False,0,False
benign_95780.png,"95780    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95781.png,"95781    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95782.png,"95782    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95783.png,"95783    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95784.png,"95784    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95785.png,"95785    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95786.png,"95786    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95787.png,"95787    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95788.png,"95788    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95789.png,"95789    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_9579.png,"9579    https://www.en.wikipedia.org/wiki/Saira
Name: url, dtype: object",0,72,3,False,True,False,False,0,False
benign_95790.png,"95790    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95791.png,"95791    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95792.png,"95792    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95793.png,"95793    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95794.png,"95794    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95795.png,"95795    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95796.png,"95796    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95797.png,"95797    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95798.png,"95798    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95799.png,"95799    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_958.png,"958    https://www.hitbtc.com
Name: url, dtype: object",0,54,2,False,True,False,False,0,False
benign_9580.png,"9580    https://www.en.wikipedia.org/wiki/Saira_Mohan
Name: url, dtype: object",0,78,3,False,True,False,False,0,False
benign_95800.png,"95800    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95801.png,"95801    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95802.png,"95802    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95803.png,"95803    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95804.png,"95804    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95805.png,"95805    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95806.png,"95806    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95807.png,"95807    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95808.png,"95808    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95809.png,"95809    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_9581.png,"9581    https://www.en.wikipedia.org/wiki/Sakha_name
Name: url, dtype: object",0,77,3,False,True,False,False,0,False
benign_95810.png,"95810    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95811.png,"95811    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95812.png,"95812    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95813.png,"95813    https://www.abacci.com/wikipedia/mobileindex.p...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95814.png,"95814    https://www.abacus-gallery.com/reproduction/ar...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95815.png,"95815    https://www.abadss.com/forum/99-general-chit-c...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95816.png,"95816    https://www.abag.ca.gov/abag/local_gov/city/ci...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95817.png,"95817    https://www.abag.ca.gov/bayarea/baytrail/vtour...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95818.png,"95818    https://www.abag.ca.gov/bayarea/baytrail/vtour...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95819.png,"95819    https://www.abainternational.org/ConvArchive/p...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_9582.png,"9582    https://www.en.wikipedia.org/wiki/Sakura_(disa...
Name: url, dtype: object",0,82,6,False,True,False,False,0,False
benign_95820.png,"95820    https://www.abajournal.com/news/article/husch_...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95821.png,"95821    https://www.abajournal.com/news/article/suprem...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95822.png,"95822    https://www.abandcalledpain.com/
Name: url, dtype: object",0,66,2,False,True,False,False,0,False
benign_95823.png,"95823    https://www.abandonedbutnotforgotten.com/aband...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95824.png,"95824    https://www.abandonedrails.com/Hannibal_and_Sa...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95825.png,"95825    https://www.abandoninteractive.com/
Name: url, dtype: object",0,69,2,False,True,False,False,0,False
benign_95826.png,"95826    https://www.abandonline.com/gameinfo.php?id=87
Name: url, dtype: object",0,80,3,False,True,False,False,0,False
benign_95827.png,"95827    https://www.abandonthecube.com/blog/going-gree...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95828.png,"95828    https://www.abassguitar.com/
Name: url, dtype: object",0,62,2,False,True,False,False,0,False
benign_95829.png,"95829    https://www.abazada.com/artistes/R.htm
Name: url, dtype: object",0,72,3,False,True,False,False,0,False
benign_9583.png,"9583    https://www.en.wikipedia.org/wiki/Sakura_Sake
Name: url, dtype: object",0,78,3,False,True,False,False,0,False
benign_95830.png,"95830    https://www.abb.ca/References/Default.aspx?db=...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95831.png,"95831    https://www.abberton.org/
Name: url, dtype: object",0,59,2,False,True,False,False,0,False
benign_95832.png,"95832    https://www.abbeville.com/interiors.asp?ISBN=1...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95833.png,"95833    https://www.abbeybook.com/
Name: url, dtype: object",0,60,2,False,True,False,False,0,False
benign_95834.png,"95834    https://www.abbeyrangers.co.uk/
Name: url, dtype: object",0,65,3,False,True,False,False,0,False
benign_95835.png,"95835    https://www.abbotthouse.net/ns/?page_id=2
Name: url, dtype: object",0,75,2,False,True,False,False,0,False
benign_95836.png,"95836    https://www.abbreviations.com/AFCU
Name: url, dtype: object",0,68,2,False,True,False,False,0,False
benign_95837.png,"95837    https://www.abbreviations.com/CSN
Name: url, dtype: object",0,67,2,False,True,False,False,0,False
benign_95838.png,"95838    https://www.abbreviations.com/GMBH
Name: url, dtype: object",0,68,2,False,True,False,False,0,False
benign_95839.png,"95839    https://www.abbreviations.com/KPI
Name: url, dtype: object",0,67,2,False,True,False,False,0,False
benign_9584.png,"9584    https://www.en.wikipedia.org/wiki/Salisbury_Sc...
Name: url, dtype: object",0,82,6,False,True,False,False,0,False
benign_95840.png,"95840    https://www.abbreviations.com/MTY
Name: url, dtype: object",0,67,2,False,True,False,False,0,False
benign_95841.png,"95841    https://www.abbreviations.com/WBU
Name: url, dtype: object",0,67,2,False,True,False,False,0,False
benign_95842.png,"95842    https://www.abbreviations.com/WBUE
Name: url, dtype: object",0,68,2,False,True,False,False,0,False
benign_95843.png,"95843    https://www.abbreviations.com/WBUK
Name: url, dtype: object",0,68,2,False,True,False,False,0,False
benign_95844.png,"95844    https://www.abbreviations.com/WIMU
Name: url, dtype: object",0,68,2,False,True,False,False,0,False
benign_95845.png,"95845    https://www.abbreviations.com/WRIN
Name: url, dtype: object",0,68,2,False,True,False,False,0,False
benign_95846.png,"95846    https://www.abbreviations.com/WVO
Name: url, dtype: object",0,67,2,False,True,False,False,0,False
benign_95847.png,"95847    https://www.abbreviations.com/WX
Name: url, dtype: object",0,66,2,False,True,False,False,0,False
benign_95848.png,"95848    https://www.abbreviations.com/WYG
Name: url, dtype: object",0,67,2,False,True,False,False,0,False
benign_95849.png,"95849    https://www.abbreviations.com/acronyms/SCHOOLS/15
Name: url, dtype: object",0,83,2,False,True,False,False,0,False
benign_9585.png,"9585    https://www.en.wikipedia.org/wiki/Sally_Fletcher
Name: url, dtype: object",0,81,3,False,True,False,False,0,False
benign_95850.png,"95850    https://www.abbreviations.com/bs.asp?st=KPH
Name: url, dtype: object",0,77,3,False,True,False,False,0,False
benign_95851.png,"95851    https://www.abbyson.com/furniture-collections?...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95852.png,"95852    https://www.abbywinters.com/shoot/kiki_4
Name: url, dtype: object",0,74,2,False,True,False,False,0,False
benign_95853.png,"95853    https://www.abc-celebs.com/babes/A/angela_summ...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95854.png,"95854    https://www.abc-celebs.com/babes/C/cherie_robe...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95855.png,"95855    https://www.abc-celebs.com/babes/H/hollie_stev...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95856.png,"95856    https://www.abc-celebs.com/babes/J/jessica_ban...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95857.png,"95857    https://www.abc-celebs.com/babes/L/lanny_barby...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95858.png,"95858    https://www.abc-celebs.com/babes/L/lara_roxx.htm
Name: url, dtype: object",0,82,3,False,True,False,False,0,False
benign_95859.png,"95859    https://www.abc-clio.com/
Name: url, dtype: object",0,59,2,False,True,False,False,0,False
benign_9586.png,"9586    https://www.en.wikipedia.org/wiki/Sally_Phipps
Name: url, dtype: object",0,79,3,False,True,False,False,0,False
benign_95860.png,"95860    https://www.abc-clio.com/product.aspx?id=68450
Name: url, dtype: object",0,80,3,False,True,False,False,0,False
benign_95861.png,"95861    https://www.abc-directory.com/site/1122956
Name: url, dtype: object",0,76,2,False,True,False,False,0,False
benign_95862.png,"95862    https://www.abc-directory.com/site/2636217
Name: url, dtype: object",0,76,2,False,True,False,False,0,False
benign_95863.png,"95863    https://www.abc-directory.com/site/2861217
Name: url, dtype: object",0,76,2,False,True,False,False,0,False
benign_95864.png,"95864    https://www.abc-directory.com/site/2864057
Name: url, dtype: object",0,76,2,False,True,False,False,0,False
benign_95865.png,"95865    https://www.abc-directory.com/site/31284
Name: url, dtype: object",0,74,2,False,True,False,False,0,False
benign_95866.png,"95866    https://www.abc-directory.com/site/31295
Name: url, dtype: object",0,74,2,False,True,False,False,0,False
benign_95867.png,"95867    https://www.abc-directory.com/site/4285081
Name: url, dtype: object",0,76,2,False,True,False,False,0,False
benign_95868.png,"95868    https://www.abc-directory.com/site/4517359
Name: url, dtype: object",0,76,2,False,True,False,False,0,False
benign_95869.png,"95869    https://www.abc-directory.com/site/4517374
Name: url, dtype: object",0,76,2,False,True,False,False,0,False
benign_9587.png,"9587    https://www.en.wikipedia.org/wiki/Sally_Starr_...
Name: url, dtype: object",0,82,6,False,True,False,False,0,False
benign_95870.png,"95870    https://www.abc-directory.com/site/53677
Name: url, dtype: object",0,74,2,False,True,False,False,0,False
benign_95871.png,"95871    https://www.abc-directory.com/site/810824
Name: url, dtype: object",0,75,2,False,True,False,False,0,False
benign_95872.png,"95872    https://www.abc-directory.com/site/99775
Name: url, dtype: object",0,74,2,False,True,False,False,0,False
benign_95873.png,"95873    https://www.abc-kid.com/koala/
Name: url, dtype: object",0,64,2,False,True,False,False,0,False
benign_95874.png,"95874    https://www.abc-soup.com/
Name: url, dtype: object",0,59,2,False,True,False,False,0,False
benign_95875.png,"95875    https://www.abc.net.au/atthemovies/txt/s149813...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95876.png,"95876    https://www.abc.net.au/atthemovies/txt/s198348...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95877.png,"95877    https://www.abc.net.au/atthemovies/txt/s307657...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95878.png,"95878    https://www.abc.net.au/catalyst/stories/235551...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95879.png,"95879    https://www.abc.net.au/corp/pubs/media/s168275...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_9588.png,"9588    https://www.en.wikipedia.org/wiki/Sally_of_the...
Name: url, dtype: object",0,82,6,False,True,False,False,0,False
benign_95880.png,"95880    https://www.abc.net.au/corp/pubs/media/s267524...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95881.png,"95881    https://www.abc.net.au/local/audio/2011/07/22/...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95882.png,"95882    https://www.abc.net.au/news/2010-10-20/rafter-...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95883.png,"95883    https://www.abc.net.au/news/2011-02-05/parasai...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95884.png,"95884    https://www.abc.net.au/news/2011-05-21/actor-b...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95885.png,"95885    https://www.abc.net.au/news/2011-05-22/footbal...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95886.png,"95886    https://www.abc.net.au/olympics/2008/results/h...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95887.png,"95887    https://www.abc.net.au/rn/encounter/stories/20...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95888.png,"95888    https://www.abc.net.au/rn/scienceshow/stories/...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95889.png,"95889    https://www.abc.net.au/science/audio/2011/08/0...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_9589.png,"9589    https://www.en.wikipedia.org/wiki/Sam_Adams_(A...
Name: url, dtype: object",0,82,6,False,True,False,False,0,False
benign_95890.png,"95890    https://www.abc.net.au/talkingheads/txt/s20510...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95891.png,"95891    https://www.abc.net.au/tv/qanda/senators/corma...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95892.png,"95892    https://www.abc.net.au/unleashed/2908330.html
Name: url, dtype: object",0,79,4,False,True,False,False,0,False
benign_95893.png,"95893    https://www.abc.net.au/unleashed/stories/s2127...
Name: url, dtype: object",0,83,6,False,True,False,False,0,False
benign_95894.png,"95894    https://www.abc22.com/
Name: url, dtype: object",0,56,2,False,True,False,False,0,False
benign_95895.png,"95895    https://www.abc22.com/story/14279953/louisa-mo...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95896.png,"95896    https://www.abc24.com/content/sports/story/Mem...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95897.png,"95897    https://www.abc24.com/content/tigers/story/Mem...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
benign_95898.png,"95898    https://www.abc26.com/
Name: url, dtype: object",0,56,2,False,True,False,False,0,False
benign_95899.png,"95899    https://www.abc4.com/mostpopular/story/Picture...
Name: url, dtype: object",0,83,5,False,True,False,False,0,False
